Campaign_ID,Product_ID,Budget,Clicks,Conversions,Revenue_Generated,ROI,Customer_ID,Subscription_Tier,Subscription_Length,Flash_Sale_ID,Discount_Level,Units_Sold,Bundle_ID,Bundle_Price,Customer_Satisfaction_Post_Refund,Common_Keywords
CMP_KXQUCM,PROD_DC32YT,27643.25,1162,362,19364.37,0.77,CUST_XUKJA5,Standard,21,FLASH_F3Y9GS,14,99,BNDL_6LMATW,166.85,2,Durable
CMP_IIBRE2,PROD_0C6OA5,25050.15,2589,980,20130.21,3.63,CUST_1FBOJL,Basic,14,FLASH_CILF4L,30,171,BNDL_YJA8VY,324.6,1,Stylish
CMP_XH8274,PROD_CUPA1N,1948.82,4070,911,90524.16,3.85,CUST_72YEAA,Premium,27,FLASH_QKVRG5,66,9,BNDL_H2E5K2,284.13,3,Durable
CMP_USZC4N,PROD_0CK89F,23214.35,2643,604,72925.7,0.92,CUST_QA9DFT,Premium,23,FLASH_36R866,27,109,BNDL_83IYP8,474.27,3,Innovative
CMP_BOQQS5,PROD_O8S5EH,5866.39,3373,439,53230.14,3.41,CUST_8NJPMZ,Standard,1,FLASH_3KEL16,69,186,BNDL_N03U2T,115.53,2,Durable
CMP_6JCIHO,PROD_GZINUM,5247.88,1444,532,23085.37,0.8,CUST_GNJJZM,Basic,32,FLASH_K4F18W,67,194,BNDL_W4CG40,255.56,3,Innovative
CMP_UZMYM0,PROD_HSWZMV,38351.25,1250,289,11076.95,4.11,CUST_NTSK5G,Premium,15,FLASH_0BY71H,44,46,BNDL_K2IDBO,390.64,3,Innovative
CMP_8AP1QX,PROD_SW20MV,21660.83,2819,134,13885.3,2.18,CUST_EL8IK9,Premium,25,FLASH_EXN3GJ,56,163,BNDL_NGKAJ0,356.11,4,Durable
CMP_XSKE4X,PROD_GVZJAC,11314.16,3707,572,74068.81,1.37,CUST_Y2EMT8,Premium,16,FLASH_C9X0UP,13,62,BNDL_ZPLJKT,234.44,2,Affordable
CMP_LC939F,PROD_XFF60G,6277.56,4077,523,3095.16,3.25,CUST_5C22VD,Premium,29,FLASH_FXU327,69,197,BNDL_TYBRCQ,182.61,3,Durable
CMP_MLUWRT,PROD_SQFJSY,1543.98,2358,755,2859.49,2.63,CUST_CCK83G,Premium,28,FLASH_XYALMD,66,151,BNDL_POS1ZX,461.53,2,Durable
CMP_B2JH7Y,PROD_HC8KRV,14589.33,1336,668,9310.17,4.54,CUST_RCO625,Basic,3,FLASH_IA0730,45,75,BNDL_067X77,486.04,4,Innovative
CMP_HHY0Z8,PROD_2YNA4T,1464.28,2787,501,93733.62,4.41,CUST_QGMQ83,Standard,2,FLASH_NK6YOV,31,197,BNDL_S3TPE8,186.87,1,Durable
CMP_2GWYV4,PROD_44IOTD,22432.53,2360,155,30074.8,4.02,CUST_MOAMHF,Standard,10,FLASH_RONG8G,11,31,BNDL_EPYQSS,245.9,2,Innovative
CMP_5VWBQS,PROD_0FID5G,26228.46,4938,253,20426.74,3.9,CUST_QTEVIE,Basic,27,FLASH_JIGXGL,37,102,BNDL_Y5BNY2,230.22,1,Durable
CMP_XFB7I0,PROD_JF281T,16681.12,506,44,48044.5,2.84,CUST_UTV669,Premium,31,FLASH_OPKEMG,38,49,BNDL_WO16I6,338.87,4,Innovative
CMP_GN4KCM,PROD_ZICG2Q,27999.47,1680,576,25700.75,4.25,CUST_PSFGRG,Basic,24,FLASH_BZQM48,62,51,BNDL_XA60NA,117.8,1,Affordable
CMP_63EG2X,PROD_RC1Y3D,10603.47,3061,643,6336.01,4.26,CUST_801B2I,Standard,1,FLASH_OKEYAO,37,102,BNDL_IDR9OW,81.08,2,Durable
CMP_E2I758,PROD_TEU8I2,14279.74,1199,901,27660.3,4.83,CUST_469WIN,Basic,13,FLASH_2EOJ0R,36,198,BNDL_Y87GC4,374.83,1,Durable
CMP_U156WU,PROD_FTLRQ9,7516.79,1805,85,98778.6,4.33,CUST_1USIBX,Premium,31,FLASH_C6P31F,10,94,BNDL_2S5QX3,237.53,3,Innovative
CMP_J1Z5E9,PROD_J1F9IR,49064.97,2061,480,64312.0,2.8,CUST_FXP56L,Standard,2,FLASH_U62HZK,15,73,BNDL_KFYHGX,496.7,4,Stylish
CMP_DKOQUZ,PROD_PEZ4HR,20799.82,3004,339,47347.43,1.99,CUST_UO1O7R,Standard,14,FLASH_QEOGUT,41,170,BNDL_5JVUW4,331.74,2,Durable
CMP_ABMZ2L,PROD_LQPRD4,7636.92,4041,994,21467.07,3.05,CUST_UJXQ69,Premium,6,FLASH_WUORAO,49,49,BNDL_C0FEFK,355.12,3,Affordable
CMP_9FGRPW,PROD_ERHDXI,28040.97,4022,558,30715.58,4.16,CUST_F3M7SK,Basic,5,FLASH_9ERX86,14,37,BNDL_1Z86OJ,181.2,1,Innovative
CMP_YXMCXR,PROD_TSRIYF,41565.41,1242,679,23360.14,3.8,CUST_W4RD88,Premium,32,FLASH_9EIPS4,11,43,BNDL_PS1BOD,390.44,2,Durable
CMP_B21ZFB,PROD_IPDOOV,43130.13,1802,493,8543.81,3.43,CUST_HSLMXC,Standard,26,FLASH_EGUSAJ,24,50,BNDL_NIQ84A,456.95,3,Stylish
CMP_VVDDY4,PROD_J1V5I9,43754.96,4997,848,95255.92,4.42,CUST_9LAS3W,Basic,6,FLASH_KD47YW,36,179,BNDL_595Z96,144.06,1,Affordable
CMP_PWY9J0,PROD_NQPIPL,37611.75,3987,346,55674.45,3.97,CUST_USIC52,Premium,33,FLASH_N0R6NT,51,107,BNDL_7TMKWQ,300.22,1,Stylish
CMP_OHEJYW,PROD_GQX5RM,22005.08,4894,267,96826.0,3.39,CUST_YNPQDK,Standard,4,FLASH_5DQ1OR,11,170,BNDL_JDB1LT,188.8,4,Stylish
CMP_JTW8TG,PROD_8QUJHW,39353.32,2021,210,71424.87,2.15,CUST_RM4TGM,Standard,24,FLASH_MDR9L8,35,133,BNDL_OPCYYO,282.31,1,Stylish
CMP_VC3GJ9,PROD_CF9CB8,39978.07,2573,734,9132.34,0.86,CUST_RYHLEP,Basic,26,FLASH_L372F6,63,84,BNDL_3CCQ8E,323.03,4,Stylish
CMP_TDRBML,PROD_PWQ3WE,38166.46,2156,367,47446.29,4.3,CUST_CE685U,Basic,35,FLASH_IA50DI,17,46,BNDL_DP997U,407.7,4,Innovative
CMP_LBQVG3,PROD_5E5L0W,20156.56,490,759,83947.28,0.54,CUST_Y3Q00V,Basic,4,FLASH_9DAAYV,27,126,BNDL_BCOIJG,142.77,2,Innovative
CMP_7CSY1V,PROD_OT0R8O,45689.8,2113,679,54101.3,1.42,CUST_8JVN7Q,Standard,31,FLASH_MVU1G4,26,133,BNDL_FWIB8Q,172.52,1,Innovative
CMP_8GGCOB,PROD_ZWTCFG,34267.36,616,113,41021.55,3.37,CUST_AXHDX9,Basic,21,FLASH_V0L1B3,45,82,BNDL_9S2P7G,436.54,4,Affordable
CMP_5QGNES,PROD_VA4KYZ,16307.97,2569,366,80239.92,4.9,CUST_WYT5I2,Standard,20,FLASH_RSZ028,52,71,BNDL_BJCS20,63.48,1,Durable
CMP_T5QKBR,PROD_DT3BXJ,752.51,4902,791,43638.14,3.73,CUST_MH9DG1,Premium,15,FLASH_054I36,34,180,BNDL_UVA7RC,325.58,4,Durable
CMP_4209G1,PROD_QB33CT,40498.62,3180,305,59459.6,3.52,CUST_FZCK9R,Basic,23,FLASH_1K6YVH,11,45,BNDL_VRWQL0,249.65,4,Stylish
CMP_H7YWOE,PROD_9Y4NZ2,38759.01,1677,206,8922.03,1.36,CUST_LJEM8L,Premium,16,FLASH_LTWOMX,52,101,BNDL_3KIFCD,330.9,1,Affordable
CMP_0P50FB,PROD_MDINJP,21153.94,3112,853,62590.11,1.82,CUST_XHGJY6,Standard,25,FLASH_RD103C,12,183,BNDL_QL3CFO,154.37,4,Innovative
CMP_47R7IS,PROD_ZIZD9H,15595.58,4590,283,52316.95,1.95,CUST_0RQBBS,Premium,9,FLASH_K3B9WE,23,96,BNDL_40CZGQ,460.26,1,Durable
CMP_K3YXHA,PROD_PZ2ZHK,4913.63,154,798,21292.92,4.45,CUST_VV84ET,Premium,15,FLASH_RXNG5P,11,54,BNDL_UD9TDB,334.02,1,Durable
CMP_PW3MO7,PROD_BM6CDJ,28241.51,2818,902,74253.4,1.33,CUST_VSSY81,Standard,23,FLASH_K3SCYW,33,69,BNDL_IL5HTF,152.64,2,Stylish
CMP_RXDPGW,PROD_X5R0LB,29967.33,3868,635,30257.84,1.15,CUST_RUPE58,Premium,13,FLASH_FFU1WN,46,144,BNDL_T0MOFC,301.29,4,Innovative
CMP_FYVDLJ,PROD_UJ68NG,9193.21,2945,118,8396.96,2.28,CUST_L69H0E,Premium,32,FLASH_A088BK,17,65,BNDL_L7ILQY,323.25,3,Stylish
CMP_V0L04I,PROD_C6TS5L,28361.63,3400,283,74556.41,4.88,CUST_RH1BVK,Premium,26,FLASH_BDDJXA,46,147,BNDL_EK8SBC,346.17,4,Affordable
CMP_OAA2BO,PROD_WNP1KH,14887.69,4469,756,89105.76,4.35,CUST_I7N54K,Standard,5,FLASH_1L0ELH,59,176,BNDL_VA7XTT,448.33,1,Stylish
CMP_6K1A7O,PROD_KWSW9E,33468.66,1266,527,63342.33,2.1,CUST_XLRHKA,Standard,8,FLASH_YI595H,36,81,BNDL_O29XUP,210.62,1,Durable
CMP_293ATH,PROD_0O46PS,1138.93,1619,465,60050.45,4.22,CUST_YWPOVB,Standard,27,FLASH_ZWJ68R,10,56,BNDL_9IXD2O,246.45,3,Stylish
CMP_ZR6KH8,PROD_7JUQIU,11241.17,1690,29,52634.72,0.6,CUST_2MCLM5,Basic,15,FLASH_6W3PEV,46,134,BNDL_V7TM6I,403.27,1,Stylish
CMP_F8WL1T,PROD_AH182M,4080.37,4707,220,92999.08,1.09,CUST_9AY14S,Premium,35,FLASH_TV62MD,29,46,BNDL_B5FHNT,61.72,2,Stylish
CMP_S08EPJ,PROD_J5EOUJ,3236.66,2303,741,79330.66,1.0,CUST_Q3QNT8,Standard,21,FLASH_8W9OPE,58,185,BNDL_4VM0FY,249.99,3,Affordable
CMP_61H9AR,PROD_YBXICM,33331.55,1505,131,61753.7,1.05,CUST_YG5VRV,Standard,28,FLASH_QKZLS7,38,66,BNDL_43WC9A,387.53,4,Innovative
CMP_RYDM9Q,PROD_I1LJBT,5555.93,747,184,59899.88,4.82,CUST_1SXEZN,Basic,19,FLASH_PCBJUJ,58,13,BNDL_SMKUA2,475.02,4,Stylish
CMP_1SG6SC,PROD_FAX67T,12049.05,3925,873,83192.44,2.01,CUST_4277J8,Standard,33,FLASH_35W47L,54,22,BNDL_FEDDRO,188.38,2,Stylish
CMP_P2GBFD,PROD_JM3UEL,48702.97,653,753,7184.63,0.69,CUST_KF8SSM,Premium,19,FLASH_MO690P,67,166,BNDL_WYJQWE,477.83,1,Stylish
CMP_JASXMM,PROD_96J068,43281.97,1853,8,2507.6,3.08,CUST_U7PBI9,Premium,2,FLASH_L09Y8F,38,158,BNDL_9XY4F9,136.11,3,Innovative
CMP_2OOMWI,PROD_S006OD,45940.07,1127,174,20779.92,2.73,CUST_BMUUSA,Basic,25,FLASH_OAJKK6,64,189,BNDL_GJZIZV,76.24,2,Affordable
CMP_8NZV8R,PROD_BFFDFR,39945.86,4154,87,99310.06,4.97,CUST_76YR9J,Standard,1,FLASH_31U1OO,45,128,BNDL_JG63D5,305.94,2,Innovative
CMP_JA0EUK,PROD_KYOAYQ,45644.43,3388,814,94215.85,1.27,CUST_BKVZV0,Standard,14,FLASH_754QBU,40,4,BNDL_REN4BP,434.72,2,Affordable
CMP_FQHX06,PROD_147YD2,16271.71,3862,51,43267.12,2.66,CUST_NJCYRM,Basic,14,FLASH_7YIR09,53,140,BNDL_FRA9V3,332.98,3,Innovative
CMP_9CACM4,PROD_TRW37V,30853.27,1264,277,80215.7,4.63,CUST_V7H0W5,Basic,30,FLASH_YTZI16,37,80,BNDL_YMSCDA,395.63,2,Stylish
CMP_1L78PZ,PROD_UFZ8TD,21827.03,4676,579,36019.0,1.34,CUST_485OAO,Standard,14,FLASH_ZEZLVC,33,134,BNDL_9HZANX,217.67,1,Stylish
CMP_30OQ19,PROD_GX043F,16967.16,1512,868,54968.03,4.21,CUST_PWU0XG,Premium,13,FLASH_J0ZA5M,31,169,BNDL_8PC2I8,457.72,3,Affordable
CMP_Y28ZCK,PROD_DZ85BU,7312.42,2412,183,19109.56,0.78,CUST_E6X2ZC,Premium,2,FLASH_3I5JP6,49,128,BNDL_6Y351A,433.76,3,Stylish
CMP_GQX5PM,PROD_ZEWPHM,981.94,4570,831,35690.43,0.98,CUST_7SWI66,Basic,21,FLASH_W5AR6L,30,133,BNDL_1FJXUX,257.05,1,Stylish
CMP_CP1MZ6,PROD_15ME6E,17354.6,856,169,68378.99,4.1,CUST_IQGCM5,Standard,28,FLASH_L2RA7W,14,79,BNDL_Y3X0B7,51.8,3,Innovative
CMP_VC20JK,PROD_3OT52V,15761.68,628,861,33986.81,3.46,CUST_38JBFN,Standard,19,FLASH_UACPE5,25,38,BNDL_Y4SVHM,298.17,2,Stylish
CMP_Y18FT8,PROD_9L549F,3160.48,2035,488,82022.53,3.03,CUST_BMLN94,Basic,23,FLASH_VOL0PU,57,161,BNDL_LNM8LQ,266.84,4,Affordable
CMP_2V9RO0,PROD_GTJW9D,38551.45,1865,297,8396.03,0.83,CUST_UGUIHB,Basic,24,FLASH_3QE5IK,57,110,BNDL_MZZ3XO,160.7,3,Affordable
CMP_FLSJT9,PROD_JKZBQP,13909.37,2115,130,69055.3,0.92,CUST_0AQMKT,Basic,18,FLASH_E390ZO,22,184,BNDL_LBZUUL,226.12,2,Innovative
CMP_D07HW9,PROD_UP47SQ,34740.71,2759,980,37935.07,3.56,CUST_TILFOL,Premium,3,FLASH_BNHP3U,15,46,BNDL_RXBADO,265.36,2,Durable
CMP_B38BWV,PROD_6FJUKH,47095.93,475,626,4947.32,3.05,CUST_BDCYU6,Basic,9,FLASH_O1E62X,10,68,BNDL_LTTHJN,441.33,2,Stylish
CMP_LMHBMX,PROD_VETTHO,20493.68,2149,969,67079.81,4.23,CUST_MTM6LQ,Basic,17,FLASH_LSLIF6,16,159,BNDL_HQWTE5,465.51,3,Affordable
CMP_GA6G9T,PROD_QA3W4K,33245.0,3329,351,43332.17,0.9,CUST_U5KC3T,Basic,13,FLASH_C8NFHM,47,67,BNDL_ZYPNFQ,389.06,3,Innovative
CMP_G8VP6A,PROD_NC1BYH,1560.69,476,332,20330.45,4.33,CUST_951Z2Y,Standard,5,FLASH_YZ6Y0S,33,52,BNDL_BKZHZW,484.46,3,Stylish
CMP_GMJQE6,PROD_PLFRX6,3939.75,4778,931,39986.26,1.03,CUST_J7PB48,Premium,31,FLASH_0HDU6O,48,66,BNDL_P9CCVH,427.47,3,Durable
CMP_KNZHWP,PROD_307AWP,650.06,2387,101,49567.39,0.51,CUST_XW08QZ,Basic,33,FLASH_206K30,17,60,BNDL_J4NKLW,226.21,1,Stylish
CMP_16I446,PROD_Y2N925,12782.5,2790,74,10825.94,2.96,CUST_VAQZNV,Standard,7,FLASH_WFTS3G,33,99,BNDL_TE7L4P,268.28,3,Affordable
CMP_MA1NTK,PROD_QZPRTZ,17071.71,2395,437,62090.57,2.61,CUST_OZ0AON,Premium,20,FLASH_Q2CUB1,43,181,BNDL_KCZMLD,478.24,2,Stylish
CMP_GGPJ3L,PROD_9TJHWO,49359.94,4616,176,18899.17,4.56,CUST_GSMW85,Standard,19,FLASH_I5GBUI,29,17,BNDL_DLR6YA,294.65,3,Durable
CMP_S5OP2U,PROD_XTTTPN,43012.41,491,435,46762.52,0.66,CUST_J0JUGP,Standard,15,FLASH_91RBRQ,27,35,BNDL_OODWT0,103.6,3,Stylish
CMP_CLJBKO,PROD_HB5A1A,19618.04,2265,636,31286.6,3.16,CUST_3SPRAJ,Standard,22,FLASH_3IBYC1,47,95,BNDL_OQB1VI,303.04,3,Affordable
CMP_M5EEQP,PROD_IW6950,1608.49,4762,308,85735.29,4.66,CUST_8TUNG5,Basic,30,FLASH_REUAAO,33,30,BNDL_38TFM1,231.16,3,Durable
CMP_ZAZC8Y,PROD_WZQ9C9,14627.18,3613,729,95942.77,3.64,CUST_IL6GOP,Standard,12,FLASH_9F7UU6,53,27,BNDL_MYG7M8,210.59,2,Innovative
CMP_9FF2W1,PROD_WVHYVX,26831.62,2645,876,61290.04,3.99,CUST_TOU59M,Standard,31,FLASH_IV1JZX,42,66,BNDL_LS3BQQ,133.95,4,Affordable
CMP_HTXFX4,PROD_VZVFR2,18664.61,2352,515,30153.97,4.23,CUST_EO1YUI,Basic,11,FLASH_R5N0UT,49,65,BNDL_5VLQV3,209.85,4,Durable
CMP_8XA5BY,PROD_BKZ1H9,11529.29,756,80,72422.35,0.52,CUST_KFMZKI,Basic,24,FLASH_018P0O,37,44,BNDL_1KOQOB,156.93,2,Affordable
CMP_W9MWM3,PROD_TOH2PU,35390.42,1655,579,74786.83,2.67,CUST_MX9WXG,Premium,12,FLASH_9Q1ELS,35,45,BNDL_KHP916,199.0,2,Durable
CMP_R95MDG,PROD_BFFEL5,16963.85,1670,999,7183.65,1.9,CUST_L9RIRF,Basic,19,FLASH_SI0KS6,31,81,BNDL_NNGJ88,220.06,2,Durable
CMP_GXTIYC,PROD_NZICO9,17282.96,1861,519,28265.62,0.79,CUST_4DMNZX,Basic,16,FLASH_8B7QP2,39,198,BNDL_R68GZS,395.38,1,Affordable
CMP_MK4C59,PROD_5YOO88,21651.2,2501,549,49177.18,1.5,CUST_GJZJZN,Basic,20,FLASH_AYDWF0,40,61,BNDL_7W1X40,154.18,4,Innovative
CMP_Y4ZXHO,PROD_KU02U5,28404.19,2748,121,90130.14,1.95,CUST_1E78ZJ,Standard,7,FLASH_F3R7BJ,19,14,BNDL_X8NL8A,85.0,2,Innovative
CMP_HRFBGI,PROD_6GAUY5,23136.99,1431,502,82168.21,3.49,CUST_CDAKB5,Basic,11,FLASH_V6L91Z,28,130,BNDL_HA8RZR,184.5,3,Innovative
CMP_6EMV8V,PROD_NI6KGB,41232.89,50,953,66153.11,3.91,CUST_MLI124,Standard,16,FLASH_FO9I3E,31,199,BNDL_1OSYVL,261.54,3,Stylish
CMP_U9NCQO,PROD_3CB7IK,1963.46,4244,308,98837.78,1.47,CUST_I3TM89,Premium,23,FLASH_W255WC,24,142,BNDL_7IR9PT,130.49,4,Affordable
CMP_2I394R,PROD_IDZIRZ,16690.7,1732,926,63977.98,3.48,CUST_KAQAHT,Basic,13,FLASH_XDA3VP,66,117,BNDL_SINRCG,209.93,3,Innovative
CMP_PH19W6,PROD_SYWPFD,45981.99,1484,927,69765.4,1.56,CUST_MXEP7R,Standard,5,FLASH_0SK2L0,21,9,BNDL_AVA3W2,317.66,3,Durable
CMP_55ALMR,PROD_MVGSEG,23618.39,4102,861,80181.06,2.62,CUST_FMV4H5,Premium,6,FLASH_K8OPNJ,49,136,BNDL_524A00,308.76,2,Affordable
CMP_1Z3D32,PROD_BR5DR0,47936.74,3014,848,69996.79,2.03,CUST_Z11TRZ,Standard,6,FLASH_UIJVS6,68,173,BNDL_XVD8V2,251.05,4,Durable
CMP_S0STJS,PROD_4YANSS,15442.45,2597,952,75208.67,4.17,CUST_T264RD,Basic,2,FLASH_0AZFRY,66,106,BNDL_7T3FX0,219.96,4,Stylish
CMP_X1EWE0,PROD_A9E57G,31491.89,3532,702,29106.6,3.02,CUST_5RB5MC,Premium,8,FLASH_4SORPH,68,78,BNDL_8F2OO9,252.8,1,Innovative
CMP_IHA438,PROD_AGV9AA,25886.68,2996,594,90857.97,3.17,CUST_I04BOK,Premium,7,FLASH_JE5IWI,58,66,BNDL_VJ0BRU,173.23,2,Durable
CMP_72E0L2,PROD_1W9SIA,38960.89,4015,903,85589.26,1.97,CUST_I2KF9P,Basic,32,FLASH_8EV0VQ,32,27,BNDL_W1BMY6,334.17,2,Innovative
CMP_466FFQ,PROD_75M4RU,6179.17,239,455,39222.23,1.67,CUST_V0W9J4,Basic,26,FLASH_O8NZFN,13,154,BNDL_AIWKI1,496.87,2,Durable
CMP_J3M9SS,PROD_XLG5HR,40093.92,585,918,3313.26,1.22,CUST_EOE9RO,Basic,30,FLASH_M7NAB6,46,177,BNDL_I5DRN9,114.27,2,Stylish
CMP_N98ZJT,PROD_R00OQA,42574.76,3397,880,37759.02,4.83,CUST_5F0Q3I,Standard,33,FLASH_I7L6G7,28,69,BNDL_PN3I6S,446.74,1,Affordable
CMP_YCG3N2,PROD_IFNUND,46526.37,1154,847,52564.8,4.25,CUST_AF11WS,Basic,15,FLASH_5TG5C8,20,37,BNDL_29I3VE,318.52,1,Stylish
CMP_FB7ZS7,PROD_FLF3ZC,49687.75,2052,358,30304.37,0.91,CUST_7T1PJF,Premium,35,FLASH_GROUGK,20,24,BNDL_YXXFOQ,430.34,1,Durable
CMP_1TG2MK,PROD_ARRSJP,49962.66,4581,420,73530.55,4.58,CUST_XR51FH,Standard,34,FLASH_KDLV0W,31,121,BNDL_0LSKU2,109.32,1,Innovative
CMP_UR4OY2,PROD_TUIQDZ,12359.89,3446,23,88375.75,2.62,CUST_F1RK38,Standard,5,FLASH_KR693G,54,51,BNDL_RT150Y,446.59,2,Durable
CMP_RHWL0H,PROD_SKFSNB,10188.92,1819,716,3527.97,2.13,CUST_SG7NUQ,Basic,30,FLASH_DLL6XO,30,177,BNDL_33QWM1,175.6,1,Durable
CMP_8TKLI6,PROD_Y3O56A,31544.7,2724,363,40506.77,1.04,CUST_SENRUG,Premium,3,FLASH_9PZWVY,26,107,BNDL_JCNLSI,99.84,4,Affordable
CMP_EDEMQ1,PROD_MWFGGW,37836.72,3275,703,97596.32,3.06,CUST_FAN34X,Standard,30,FLASH_5EQ1FQ,13,189,BNDL_2C2GW5,474.4,4,Stylish
CMP_1XIE2V,PROD_CKOW6J,14655.64,4175,110,26205.95,2.4,CUST_BBXXWN,Premium,32,FLASH_LC07TC,62,18,BNDL_7Z4PV4,162.97,3,Stylish
CMP_1MEEDR,PROD_22X0AD,23754.43,771,963,53644.93,2.88,CUST_WJXZWT,Standard,30,FLASH_32URUK,21,114,BNDL_RJ7HSR,116.2,2,Affordable
CMP_GRH1JK,PROD_G11A5G,30477.07,1932,320,92388.56,3.07,CUST_T7JHF4,Premium,6,FLASH_37RJEY,40,158,BNDL_UXDJIW,394.85,3,Durable
CMP_YROOCG,PROD_0O06F9,21742.75,666,639,83075.64,1.26,CUST_V399EN,Premium,7,FLASH_ZZRB1Y,21,194,BNDL_ESJJTR,117.44,1,Innovative
CMP_WG5V7P,PROD_Q0OQ8S,43576.36,271,447,41127.44,1.92,CUST_X2ZGSR,Basic,7,FLASH_R83SQC,58,80,BNDL_SB9QO9,87.03,1,Stylish
CMP_GK2E7N,PROD_J6WKUH,8858.81,4101,692,71125.85,4.27,CUST_7H0S3V,Premium,11,FLASH_L7RF22,24,175,BNDL_XF0DYY,53.06,4,Affordable
CMP_IB0WRK,PROD_YYOG35,39067.04,456,618,14759.85,2.94,CUST_46ZPTR,Standard,9,FLASH_P4TD43,12,47,BNDL_TT0G5Q,326.98,3,Innovative
CMP_09C6DP,PROD_UF1W1J,10714.99,4311,733,73541.12,3.52,CUST_UOGCUF,Premium,23,FLASH_1NSDU9,35,98,BNDL_HZC2A9,96.15,2,Innovative
CMP_XFDL0W,PROD_S412BF,31427.66,4613,411,27367.82,0.53,CUST_280NVC,Standard,10,FLASH_EQYZ2F,56,95,BNDL_CSIHB7,243.61,2,Durable
CMP_R4ZCG8,PROD_LKAMD8,35291.33,2256,596,28341.12,0.89,CUST_OOWGT6,Standard,30,FLASH_C8LGIF,62,152,BNDL_OSVY80,273.65,2,Stylish
CMP_3HP27N,PROD_7QRLPQ,22951.57,2579,105,14422.27,1.33,CUST_HIKLC4,Basic,33,FLASH_SX381U,17,113,BNDL_K42ZGL,56.56,4,Affordable
CMP_ATETIW,PROD_EP4VGX,25695.78,1890,277,95178.18,2.09,CUST_DURS2S,Standard,32,FLASH_2DL33I,16,132,BNDL_P2QOM7,138.61,1,Stylish
CMP_G4YH1U,PROD_V65JZH,11815.42,1315,966,45093.8,3.59,CUST_DE0JIZ,Basic,22,FLASH_O8A4B2,66,20,BNDL_GLKRR7,189.74,2,Innovative
CMP_HXMZA2,PROD_YHOGQ2,3517.6,2166,37,66369.28,2.45,CUST_39MEWT,Standard,24,FLASH_7LREWU,20,48,BNDL_RZIRMB,447.73,4,Stylish
CMP_VYNGKC,PROD_T3TQRZ,46339.59,2024,841,82901.06,3.99,CUST_QZ56SQ,Standard,29,FLASH_L0NAVM,39,17,BNDL_3OF7YU,295.64,3,Stylish
CMP_F8LLBP,PROD_QZGIFO,5662.67,3001,34,57448.3,4.49,CUST_049AK8,Standard,14,FLASH_IOODDZ,26,31,BNDL_OH53KU,346.04,2,Affordable
CMP_FU6N2L,PROD_N8QU0F,24297.59,854,81,90214.56,1.58,CUST_MGR8ZM,Premium,1,FLASH_85DIOU,22,98,BNDL_KG3R6W,184.16,1,Stylish
CMP_UXEHUI,PROD_DF3R6L,44487.12,4576,358,80310.63,2.94,CUST_3A2I54,Basic,9,FLASH_PYT1PQ,47,29,BNDL_EAM7YS,54.76,3,Innovative
CMP_I2YFY5,PROD_6DVC9F,8309.91,3314,800,1065.44,2.54,CUST_INE9H6,Basic,22,FLASH_0GX9SS,14,90,BNDL_LNEYO1,188.02,3,Affordable
CMP_63YT46,PROD_8O1BY4,38723.61,1235,874,72207.08,4.15,CUST_PLTNEV,Premium,15,FLASH_IFLQ8J,40,91,BNDL_SM3GD0,146.43,3,Durable
CMP_HDGYHG,PROD_MILTIQ,43638.17,3401,67,57910.53,3.99,CUST_NCW5RR,Premium,1,FLASH_826TWA,60,97,BNDL_A51IBO,74.78,2,Affordable
CMP_7XVGL8,PROD_W1A7ZW,10582.96,3464,77,32708.69,0.6,CUST_398XN8,Basic,31,FLASH_LWVSBM,23,144,BNDL_WXOM4V,471.67,3,Innovative
CMP_I5A9JH,PROD_YJJGQ7,41707.68,3965,902,71837.34,2.66,CUST_W3OD97,Basic,31,FLASH_6PHTG0,32,28,BNDL_EGBHBZ,276.82,4,Innovative
CMP_DBYVFP,PROD_0G9U3J,40585.38,3065,886,89985.38,3.31,CUST_MD9H1S,Standard,15,FLASH_YZ8X5B,36,177,BNDL_SYOL49,391.93,2,Durable
CMP_OXBP2B,PROD_CCRYAW,29473.09,239,337,46712.13,3.59,CUST_5EXYBK,Premium,23,FLASH_LVLTCR,43,121,BNDL_IX2P52,190.15,4,Affordable
CMP_JNUGMK,PROD_Q0JOM5,44210.14,3690,148,2746.1,4.39,CUST_YFKGMH,Basic,11,FLASH_PBMDSF,66,73,BNDL_RL8GX7,249.24,1,Durable
CMP_48QJEN,PROD_32943C,40730.09,3847,89,92575.59,1.29,CUST_O10VEE,Basic,1,FLASH_IEGL3D,48,167,BNDL_HZFNL9,191.82,1,Durable
CMP_YVWH0A,PROD_O1487K,31855.75,2171,434,46801.67,0.91,CUST_MT58JN,Standard,8,FLASH_Y83QKJ,14,96,BNDL_C7XBXY,404.94,4,Innovative
CMP_LYSPUY,PROD_Q5B1UV,40577.5,2703,971,56903.93,4.27,CUST_UMLDV9,Basic,9,FLASH_78ATQ1,10,79,BNDL_NDDCDL,100.73,1,Innovative
CMP_A4ECEU,PROD_BYQY1V,44382.38,1284,733,67614.18,3.65,CUST_WGK54W,Basic,8,FLASH_L0IOQG,63,106,BNDL_B23AOL,136.0,1,Innovative
CMP_259CB2,PROD_5O7RL2,34330.63,84,462,52804.61,3.56,CUST_5SE1ZO,Basic,27,FLASH_4ZQ4K7,60,19,BNDL_SU9QS4,144.59,3,Affordable
